timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,
1.65531E+12,567,addProductToCart,200,OK,Workers 1-198,text,TRUE,,3274,848,284,284,http://localhost/addToCart,567,0,1,,,,
1.65531E+12,226,Purchase Items,200,OK,Workers 1-216,text,TRUE,,3591,1987,284,284,http://localhost/purchaseCart,226,0,1,,,,
1.65531E+12,226,logout,200,OK,Workers 1-91,text,TRUE,,2377,455,284,284,http://localhost/logout,226,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-91,text,TRUE,,459,0,284,284,null,0,0,0,,,,
1.65531E+12,576,addProductToCart,200,OK,Workers 1-296,text,TRUE,,3275,828,283,283,http://localhost/addToCart,576,0,1,,,,
1.65531E+12,224,Purchase Items,200,OK,Workers 1-189,text,TRUE,,3591,2023,283,283,http://localhost/purchaseCart,224,0,0,,,,
1.65531E+12,225,logout,200,OK,Workers 1-70,text,TRUE,,2377,461,283,283,http://localhost/logout,225,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-70,text,TRUE,,459,0,283,283,null,0,0,0,,,,
1.65531E+12,562,addProductToCart,200,OK,Workers 1-214,text,TRUE,,3275,838,282,282,http://localhost/addToCart,562,0,0,,,,
1.65531E+12,233,Purchase Items,200,OK,Workers 1-256,text,TRUE,,3591,2035,282,282,http://localhost/purchaseCart,233,0,1,,,,
1.65531E+12,739,addProductToCart,200,OK,Workers 1-54,text,TRUE,,3275,828,282,282,http://localhost/addToCart,739,0,0,,,,
1.65531E+12,725,Purchase Items,200,OK,Workers 1-30,text,TRUE,,3590,2011,282,282,http://localhost/purchaseCart,725,0,1,,,,
1.65531E+12,555,Purchase Items,200,OK,Workers 1-160,text,TRUE,,3591,1999,282,282,http://localhost/purchaseCart,554,0,1,,,,
1.65531E+12,558,Purchase Items,200,OK,Workers 1-5,text,TRUE,,3591,1975,282,282,http://localhost/purchaseCart,558,0,0,,,,
1.65531E+12,557,Purchase Items,200,OK,Workers 1-4,text,TRUE,,3592,1963,282,282,http://localhost/purchaseCart,557,0,0,,,,
1.65531E+12,227,Purchase Items,200,OK,Workers 1-280,text,TRUE,,3591,2011,282,282,http://localhost/purchaseCart,227,0,0,,,,
1.65531E+12,592,addProductToCart,200,OK,Workers 1-172,text,TRUE,,3275,813,282,282,http://localhost/addToCart,592,0,1,,,,
1.65531E+12,746,addProductToCart,200,OK,Workers 1-10,text,TRUE,,3275,838,282,282,http://localhost/addToCart,746,0,0,,,,
1.65531E+12,576,Purchase Items,200,OK,Workers 1-188,text,TRUE,,3590,1963,282,282,http://localhost/purchaseCart,576,0,1,,,,
1.65531E+12,225,Purchase Items,200,OK,Workers 1-89,text,TRUE,,3591,1987,282,282,http://localhost/purchaseCart,225,0,0,,,,
1.65531E+12,577,addProductToCart,200,OK,Workers 1-156,text,TRUE,,3275,838,282,282,http://localhost/addToCart,577,0,0,,,,
1.65531E+12,714,addProductToCart,200,OK,Workers 1-71,text,TRUE,,3275,843,282,282,http://localhost/addToCart,714,0,0,,,,
1.65531E+12,729,addProductToCart,200,OK,Workers 1-100,text,TRUE,,3274,848,282,282,http://localhost/addToCart,729,0,1,,,,
1.65531E+12,599,Purchase Items,200,OK,Workers 1-185,text,TRUE,,3591,2011,282,282,http://localhost/purchaseCart,599,0,1,,,,
1.65531E+12,591,addProductToCart,200,OK,Workers 1-300,text,TRUE,,3275,828,282,282,http://localhost/addToCart,591,0,0,,,,
1.65531E+12,604,Purchase Items,200,OK,Workers 1-36,text,TRUE,,3590,1999,282,282,http://localhost/purchaseCart,604,0,0,,,,
1.65531E+12,608,Purchase Items,200,OK,Workers 1-299,text,TRUE,,3591,2059,282,282,http://localhost/purchaseCart,608,0,0,,,,
1.65531E+12,606,Purchase Items,200,OK,Workers 1-66,text,TRUE,,3590,2035,282,282,http://localhost/purchaseCart,606,0,1,,,,
1.65531E+12,723,addProductToCart,200,OK,Workers 1-63,text,TRUE,,3275,828,282,282,http://localhost/addToCart,723,0,0,,,,
1.65531E+12,659,Purchase Items,200,OK,Workers 1-154,text,TRUE,,3590,1987,282,282,http://localhost/purchaseCart,659,0,0,,,,
1.65531E+12,676,Purchase Items,200,OK,Workers 1-263,text,TRUE,,3591,2011,282,282,http://localhost/purchaseCart,676,0,0,,,,
1.65531E+12,680,Purchase Items,200,OK,Workers 1-294,text,TRUE,,3590,2059,282,282,http://localhost/purchaseCart,680,0,0,,,,
1.65531E+12,676,Purchase Items,200,OK,Workers 1-31,text,TRUE,,3591,2071,282,282,http://localhost/purchaseCart,676,0,1,,,,
1.65531E+12,683,Purchase Items,200,OK,Workers 1-182,text,TRUE,,3591,2011,282,282,http://localhost/purchaseCart,682,0,1,,,,
1.65531E+12,690,Purchase Items,200,OK,Workers 1-43,text,TRUE,,3589,2023,282,282,http://localhost/purchaseCart,690,0,1,,,,
1.65531E+12,720,Purchase Items,200,OK,Workers 1-151,text,TRUE,,3590,2023,282,282,http://localhost/purchaseCart,720,0,0,,,,
1.65531E+12,710,addProductToCart,200,OK,Workers 1-51,text,TRUE,,3276,813,282,282,http://localhost/addToCart,710,0,1,,,,
1.65531E+12,721,Purchase Items,200,OK,Workers 1-237,text,TRUE,,3591,1975,282,282,http://localhost/purchaseCart,721,0,0,,,,
1.65531E+12,708,addProductToCart,200,OK,Workers 1-7,text,TRUE,,3275,838,282,282,http://localhost/addToCart,708,0,1,,,,
1.65531E+12,711,addProductToCart,200,OK,Workers 1-15,text,TRUE,,3276,798,282,282,http://localhost/addToCart,711,0,1,,,,
1.65531E+12,599,addProductToCart,200,OK,Workers 1-291,text,TRUE,,3274,848,282,282,http://localhost/addToCart,599,0,1,,,,
1.65531E+12,249,Purchase Items,200,OK,Workers 1-94,text,TRUE,,3589,1999,282,282,http://localhost/purchaseCart,249,0,0,,,,
1.65531E+12,256,Purchase Items,200,OK,Workers 1-148,text,TRUE,,3591,2035,282,282,http://localhost/purchaseCart,256,0,1,,,,
1.65531E+12,255,Purchase Items,200,OK,Workers 1-205,text,TRUE,,3592,1987,282,282,http://localhost/purchaseCart,255,0,1,,,,
1.65531E+12,694,addProductToCart,200,OK,Workers 1-108,text,TRUE,,3275,798,282,282,http://localhost/addToCart,694,0,0,,,,
1.65531E+12,689,Purchase Items,200,OK,Workers 1-278,text,TRUE,,3591,2023,282,282,http://localhost/purchaseCart,689,0,0,,,,
1.65531E+12,678,addProductToCart,200,OK,Workers 1-133,text,TRUE,,3275,803,282,282,http://localhost/addToCart,678,0,0,,,,
1.65531E+12,685,addProductToCart,200,OK,Workers 1-142,text,TRUE,,3275,813,282,282,http://localhost/addToCart,685,0,1,,,,
1.65531E+12,225,Purchase Items,200,OK,Workers 1-202,text,TRUE,,3590,1963,282,282,http://localhost/purchaseCart,225,0,1,,,,
1.65531E+12,677,addProductToCart,200,OK,Workers 1-114,text,TRUE,,3274,838,282,282,http://localhost/addToCart,677,0,0,,,,
1.65531E+12,703,addProductToCart,200,OK,Workers 1-18,text,TRUE,,3274,823,282,282,http://localhost/addToCart,703,0,0,,,,
1.65531E+12,694,Purchase Items,200,OK,Workers 1-293,text,TRUE,,3591,2047,282,282,http://localhost/purchaseCart,694,0,1,,,,
1.65531E+12,678,Purchase Items,200,OK,Workers 1-64,text,TRUE,,3591,1951,282,282,http://localhost/purchaseCart,678,0,1,,,,
1.65531E+12,177,Purchase Items,200,OK,Workers 1-141,text,TRUE,,3591,2011,282,282,http://localhost/purchaseCart,177,0,0,,,,
1.65531E+12,690,addProductToCart,200,OK,Workers 1-132,text,TRUE,,3275,813,282,282,http://localhost/addToCart,690,0,0,,,,
1.65531E+12,688,addProductToCart,200,OK,Workers 1-131,text,TRUE,,3276,823,282,282,http://localhost/addToCart,688,0,0,,,,
1.65531E+12,172,logout,200,OK,Workers 1-21,text,TRUE,,2377,470,282,282,http://localhost/logout,172,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-21,text,TRUE,,459,0,282,282,null,0,0,0,,,,
1.65531E+12,234,logout,200,OK,Workers 1-139,text,TRUE,,2377,470,281,281,http://localhost/logout,234,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-139,text,TRUE,,461,0,281,281,null,0,0,0,,,,
1.65531E+12,608,addProductToCart,200,OK,Workers 1-287,text,TRUE,,3274,833,280,280,http://localhost/addToCart,608,0,0,,,,
1.65531E+12,233,Purchase Items,200,OK,Workers 1-206,text,TRUE,,3592,1951,280,280,http://localhost/purchaseCart,233,0,0,,,,
1.65531E+12,226,Purchase Items,200,OK,Workers 1-199,text,TRUE,,3590,1963,280,280,http://localhost/purchaseCart,226,0,1,,,,
1.65531E+12,681,addProductToCart,200,OK,Workers 1-153,text,TRUE,,3274,798,280,280,http://localhost/addToCart,681,0,1,,,,
1.65531E+12,616,addProductToCart,200,OK,Workers 1-285,text,TRUE,,3275,833,280,280,http://localhost/addToCart,616,0,1,,,,
1.65531E+12,171,Purchase Items,200,OK,Workers 1-157,text,TRUE,,3590,2035,280,280,http://localhost/purchaseCart,171,0,1,,,,
1.65531E+12,628,addProductToCart,200,OK,Workers 1-290,text,TRUE,,3275,798,280,280,http://localhost/addToCart,628,0,0,,,,
1.65531E+12,291,Purchase Items,200,OK,Workers 1-145,text,TRUE,,3591,2071,280,280,http://localhost/purchaseCart,291,0,1,,,,
1.65531E+12,637,addProductToCart,200,OK,Workers 1-158,text,TRUE,,3276,823,280,280,http://localhost/addToCart,637,0,1,,,,
1.65531E+12,632,addProductToCart,200,OK,Workers 1-152,text,TRUE,,3275,808,280,280,http://localhost/addToCart,632,0,0,,,,
1.65531E+12,740,logout,200,OK,Workers 1-103,text,TRUE,,2377,473,280,280,http://localhost/logout,740,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-103,text,TRUE,,461,0,280,280,null,0,0,0,,,,
1.65531E+12,626,addProductToCart,200,OK,Workers 1-283,text,TRUE,,3274,803,279,279,http://localhost/addToCart,626,0,0,,,,
1.65531E+12,625,addProductToCart,200,OK,Workers 1-286,text,TRUE,,3276,838,279,279,http://localhost/addToCart,625,0,0,,,,
1.65531E+12,300,Purchase Items,200,OK,Workers 1-220,text,TRUE,,3591,1951,279,279,http://localhost/purchaseCart,300,0,0,,,,
1.65531E+12,156,Purchase Items,200,OK,Workers 1-85,text,TRUE,,3592,1987,279,279,http://localhost/purchaseCart,156,0,0,,,,
1.65531E+12,623,Purchase Items,200,OK,Workers 1-87,text,TRUE,,3591,1963,279,279,http://localhost/purchaseCart,623,0,1,,,,
1.65531E+12,626,Purchase Items,200,OK,Workers 1-67,text,TRUE,,3591,1975,279,279,http://localhost/purchaseCart,626,0,0,,,,
1.65531E+12,697,Purchase Items,200,OK,Workers 1-273,text,TRUE,,3590,1975,279,279,http://localhost/purchaseCart,697,0,1,,,,
1.65531E+12,692,Purchase Items,200,OK,Workers 1-79,text,TRUE,,3590,2011,279,279,http://localhost/purchaseCart,692,0,1,,,,
1.65531E+12,691,Purchase Items,200,OK,Workers 1-90,text,TRUE,,3591,2047,279,279,http://localhost/purchaseCart,691,0,0,,,,
1.65531E+12,703,addProductToCart,200,OK,Workers 1-170,text,TRUE,,3275,823,279,279,http://localhost/addToCart,703,0,1,,,,
1.65531E+12,317,Purchase Items,200,OK,Workers 1-219,text,TRUE,,3590,1951,279,279,http://localhost/purchaseCart,317,0,1,,,,
1.65531E+12,319,Purchase Items,200,OK,Workers 1-55,text,TRUE,,3590,1987,279,279,http://localhost/purchaseCart,319,0,1,,,,
1.65531E+12,330,Purchase Items,200,OK,Workers 1-37,text,TRUE,,3592,2011,279,279,http://localhost/purchaseCart,330,0,1,,,,
1.65531E+12,329,Purchase Items,200,OK,Workers 1-40,text,TRUE,,3590,2071,279,279,http://localhost/purchaseCart,329,0,0,,,,
1.65531E+12,333,Purchase Items,200,OK,Workers 1-165,text,TRUE,,3590,2035,279,279,http://localhost/purchaseCart,333,0,1,,,,
1.65531E+12,694,logout,200,OK,Workers 1-53,text,TRUE,,2376,458,279,279,http://localhost/logout,694,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-53,text,TRUE,,459,0,279,279,null,0,0,0,,,,
1.65531E+12,689,addProductToCart,200,OK,Workers 1-213,text,TRUE,,3275,808,278,278,http://localhost/addToCart,689,0,0,,,,
1.65531E+12,337,Purchase Items,200,OK,Workers 1-28,text,TRUE,,3590,2059,278,278,http://localhost/purchaseCart,337,0,1,,,,
1.65531E+12,342,Purchase Items,200,OK,Workers 1-97,text,TRUE,,3592,1999,278,278,http://localhost/purchaseCart,342,0,0,,,,
1.65531E+12,696,addProductToCart,200,OK,Workers 1-150,text,TRUE,,3275,818,278,278,http://localhost/addToCart,696,0,1,,,,
1.65531E+12,690,Purchase Items,200,OK,Workers 1-269,text,TRUE,,3591,1975,278,278,http://localhost/purchaseCart,690,0,0,,,,
1.65531E+12,682,logout,200,OK,Workers 1-42,text,TRUE,,2377,476,278,278,http://localhost/logout,682,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-42,text,TRUE,,459,0,278,278,null,0,0,0,,,,
1.65531E+12,688,Purchase Items,200,OK,Workers 1-212,text,TRUE,,3590,2071,277,277,http://localhost/purchaseCart,688,0,1,,,,
1.65531E+12,685,Purchase Items,200,OK,Workers 1-16,text,TRUE,,3592,2035,277,277,http://localhost/purchaseCart,685,0,0,,,,
1.65531E+12,366,Purchase Items,200,OK,Workers 1-175,text,TRUE,,3591,2059,277,277,http://localhost/purchaseCart,366,0,0,,,,
1.65531E+12,266,Purchase Items,200,OK,Workers 1-77,text,TRUE,,3591,2059,277,277,http://localhost/purchaseCart,266,0,1,,,,
1.65531E+12,692,Purchase Items,200,OK,Workers 1-181,text,TRUE,,3592,2071,277,277,http://localhost/purchaseCart,692,0,0,,,,
1.65531E+12,379,Purchase Items,200,OK,Workers 1-192,text,TRUE,,3591,2023,277,277,http://localhost/purchaseCart,378,0,1,,,,
1.65531E+12,371,Purchase Items,200,OK,Workers 1-197,text,TRUE,,3590,2035,277,277,http://localhost/purchaseCart,371,0,1,,,,
1.65531E+12,157,Purchase Items,200,OK,Workers 1-144,text,TRUE,,3590,2059,277,277,http://localhost/purchaseCart,157,0,1,,,,
1.65531E+12,385,Purchase Items,200,OK,Workers 1-265,text,TRUE,,3591,1951,277,277,http://localhost/purchaseCart,385,0,1,,,,
1.65531E+12,388,Purchase Items,200,OK,Workers 1-76,text,TRUE,,3591,1987,277,277,http://localhost/purchaseCart,388,0,1,,,,
1.65531E+12,387,Purchase Items,200,OK,Workers 1-195,text,TRUE,,3590,1975,277,277,http://localhost/purchaseCart,387,0,1,,,,
1.65531E+12,656,addProductToCart,200,OK,Workers 1-177,text,TRUE,,3275,798,277,277,http://localhost/addToCart,656,0,1,,,,
1.65531E+12,604,Purchase Items,200,OK,Workers 1-96,text,TRUE,,3590,1999,277,277,http://localhost/purchaseCart,604,0,1,,,,
1.65531E+12,635,addProductToCart,200,OK,Workers 1-267,text,TRUE,,3276,823,277,277,http://localhost/addToCart,635,0,1,,,,
1.65531E+12,402,Purchase Items,200,OK,Workers 1-272,text,TRUE,,3592,2071,277,277,http://localhost/purchaseCart,402,0,1,,,,
1.65531E+12,403,Purchase Items,200,OK,Workers 1-191,text,TRUE,,3590,2011,277,277,http://localhost/purchaseCart,403,0,1,,,,
1.65531E+12,401,Purchase Items,200,OK,Workers 1-39,text,TRUE,,3590,2011,277,277,http://localhost/purchaseCart,401,0,0,,,,
1.65531E+12,549,Purchase Items,200,OK,Workers 1-119,text,TRUE,,3591,2023,277,277,http://localhost/purchaseCart,549,0,1,,,,
1.65531E+12,409,Purchase Items,200,OK,Workers 1-184,text,TRUE,,3591,2035,277,277,http://localhost/purchaseCart,409,0,0,,,,
1.65531E+12,417,Purchase Items,200,OK,Workers 1-275,text,TRUE,,3590,2023,277,277,http://localhost/purchaseCart,417,0,1,,,,
1.65531E+12,543,logout,200,OK,Workers 1-75,text,TRUE,,2376,452,277,277,http://localhost/logout,543,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-75,text,TRUE,,459,0,277,277,null,0,0,0,,,,
1.65531E+12,415,logout,200,OK,Workers 1-95,text,TRUE,,2378,461,276,276,http://localhost/logout,415,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-95,text,TRUE,,459,0,276,276,null,0,0,0,,,,
1.65531E+12,539,addProductToCart,200,OK,Workers 1-233,text,TRUE,,3276,803,275,275,http://localhost/addToCart,538,0,1,,,,
1.65531E+12,677,Purchase Items,200,OK,Workers 1-47,text,TRUE,,3590,1975,275,275,http://localhost/purchaseCart,677,0,1,,,,
1.65531E+12,550,Purchase Items,200,OK,Workers 1-128,text,TRUE,,3590,2059,275,275,http://localhost/purchaseCart,550,0,1,,,,
1.65531E+12,424,Purchase Items,200,OK,Workers 1-224,text,TRUE,,3590,1975,275,275,http://localhost/purchaseCart,424,0,0,,,,
1.65531E+12,429,Purchase Items,200,OK,Workers 1-117,text,TRUE,,3590,1987,275,275,http://localhost/purchaseCart,429,0,0,,,,
1.65531E+12,430,Purchase Items,200,OK,Workers 1-174,text,TRUE,,3591,1987,275,275,http://localhost/purchaseCart,430,0,1,,,,
1.65531E+12,680,addProductToCart,200,OK,Workers 1-279,text,TRUE,,3276,843,275,275,http://localhost/addToCart,680,0,1,,,,
1.65531E+12,441,Purchase Items,200,OK,Workers 1-135,text,TRUE,,3591,2047,275,275,http://localhost/purchaseCart,441,0,1,,,,
1.65531E+12,440,Purchase Items,200,OK,Workers 1-164,text,TRUE,,3591,2071,275,275,http://localhost/purchaseCart,439,0,1,,,,
1.65531E+12,132,logout,200,OK,Workers 1-294,text,TRUE,,2377,479,275,275,http://localhost/logout,132,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-294,text,TRUE,,461,0,275,275,null,0,0,0,,,,
1.65531E+12,447,Purchase Items,200,OK,Workers 1-134,text,TRUE,,3590,1963,274,274,http://localhost/purchaseCart,447,0,0,,,,
1.65531E+12,449,Purchase Items,200,OK,Workers 1-161,text,TRUE,,3591,1987,274,274,http://localhost/purchaseCart,449,0,1,,,,
1.65531E+12,460,Purchase Items,200,OK,Workers 1-12,text,TRUE,,3591,1951,274,274,http://localhost/purchaseCart,460,0,1,,,,
1.65531E+12,463,Purchase Items,200,OK,Workers 1-1,text,TRUE,,3590,1987,274,274,http://localhost/purchaseCart,463,0,0,,,,
1.65531E+12,514,addProductToCart,200,OK,Workers 1-253,text,TRUE,,3276,828,274,274,http://localhost/addToCart,514,0,1,,,,
1.65531E+12,459,Purchase Items,200,OK,Workers 1-56,text,TRUE,,3591,2035,274,274,http://localhost/purchaseCart,459,0,1,,,,
1.65531E+12,467,Purchase Items,200,OK,Workers 1-19,text,TRUE,,3590,2059,274,274,http://localhost/purchaseCart,467,0,0,,,,
1.65531E+12,329,Purchase Items,200,OK,Workers 1-238,text,TRUE,,3590,1963,274,274,http://localhost/purchaseCart,329,0,1,,,,
1.65531E+12,180,logout,200,OK,Workers 1-160,text,TRUE,,2377,470,274,274,http://localhost/logout,180,0,0,,,,
1.65531E+12,233,Purchase Items,200,OK,Workers 1-60,text,TRUE,,3591,1963,274,274,http://localhost/purchaseCart,233,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-160,text,TRUE,,461,0,274,274,null,0,0,0,,,,
1.65531E+12,335,Purchase Items,200,OK,Workers 1-240,text,TRUE,,3591,2059,273,273,http://localhost/purchaseCart,335,0,0,,,,
1.65531E+12,353,logout,200,OK,Workers 1-107,text,TRUE,,2378,458,273,273,http://localhost/logout,353,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-107,text,TRUE,,461,0,273,273,null,0,0,0,,,,
1.65531E+12,355,logout,200,OK,Workers 1-129,text,TRUE,,2377,467,272,272,http://localhost/logout,355,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-129,text,TRUE,,461,0,272,272,null,0,0,0,,,,
1.65531E+12,603,addProductToCart,200,OK,Workers 1-229,text,TRUE,,3274,813,271,271,http://localhost/addToCart,603,0,1,,,,
1.65531E+12,660,addProductToCart,200,OK,Workers 1-242,text,TRUE,,3274,808,271,271,http://localhost/addToCart,660,0,1,,,,
1.65531E+12,639,addProductToCart,200,OK,Workers 1-223,text,TRUE,,3274,823,271,271,http://localhost/addToCart,639,0,1,,,,
1.65531E+12,463,logout,200,OK,Workers 1-11,text,TRUE,,2377,470,271,271,http://localhost/logout,463,0,0,,,,
1.65531E+12,271,logout,200,OK,Workers 1-78,text,TRUE,,2378,452,271,271,http://localhost/logout,271,0,1,,,,
1.65531E+12,503,addProductToCart,200,OK,Workers 1-289,text,TRUE,,3275,833,271,271,http://localhost/addToCart,503,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-78,text,TRUE,,459,0,271,271,null,0,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-11,text,TRUE,,459,0,271,271,null,0,0,0,,,,
1.65531E+12,657,addProductToCart,200,OK,Workers 1-209,text,TRUE,,3274,833,269,269,http://localhost/addToCart,657,0,0,,,,
1.65531E+12,219,Purchase Items,200,OK,Workers 1-46,text,TRUE,,3590,2035,269,269,http://localhost/purchaseCart,219,0,1,,,,
1.65531E+12,375,Purchase Items,200,OK,Workers 1-210,text,TRUE,,3590,2071,269,269,http://localhost/purchaseCart,375,0,1,,,,
1.65531E+12,656,addProductToCart,200,OK,Workers 1-232,text,TRUE,,3275,838,269,269,http://localhost/addToCart,656,0,0,,,,
1.65531E+12,612,logout,200,OK,Workers 1-93,text,TRUE,,2377,461,269,269,http://localhost/logout,612,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-93,text,TRUE,,459,0,269,269,null,0,0,0,,,,
1.65531E+12,608,logout,200,OK,Workers 1-176,text,TRUE,,2377,458,268,268,http://localhost/logout,607,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-176,text,TRUE,,461,0,268,268,null,0,0,0,,,,
1.65531E+12,665,addProductToCart,200,OK,Workers 1-277,text,TRUE,,3275,838,267,267,http://localhost/addToCart,665,0,0,,,,
1.65531E+12,537,Purchase Items,200,OK,Workers 1-110,text,TRUE,,3591,2023,267,267,http://localhost/purchaseCart,537,0,1,,,,
1.65531E+12,627,Purchase Items,200,OK,Workers 1-65,text,TRUE,,3592,1963,267,267,http://localhost/purchaseCart,627,0,1,,,,
1.65531E+12,683,logout,200,OK,Workers 1-298,text,TRUE,,2376,458,267,267,http://localhost/logout,683,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-298,text,TRUE,,461,0,267,267,null,0,0,0,,,,
1.65531E+12,538,addProductToCart,200,OK,Workers 1-270,text,TRUE,,3274,823,266,266,http://localhost/addToCart,538,0,1,,,,
1.65531E+12,568,Purchase Items,200,OK,Workers 1-17,text,TRUE,,3591,2035,266,266,http://localhost/purchaseCart,567,0,1,,,,
1.65531E+12,556,logout,200,OK,Workers 1-45,text,TRUE,,2378,476,266,266,http://localhost/logout,556,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-45,text,TRUE,,459,0,266,266,null,0,0,0,,,,
1.65531E+12,708,addProductToCart,200,OK,Workers 1-254,text,TRUE,,3275,828,265,265,http://localhost/addToCart,707,0,1,,,,
1.65531E+12,732,Purchase Items,200,OK,Workers 1-155,text,TRUE,,3591,1987,265,265,http://localhost/purchaseCart,732,0,0,,,,
1.65531E+12,130,Purchase Items,200,OK,Workers 1-158,text,TRUE,,3592,2035,265,265,http://localhost/purchaseCart,130,0,1,,,,
1.65531E+12,560,addProductToCart,200,OK,Workers 1-248,text,TRUE,,3275,808,265,265,http://localhost/addToCart,559,0,0,,,,
1.65531E+12,640,addProductToCart,200,OK,Workers 1-222,text,TRUE,,3275,843,265,265,http://localhost/addToCart,640,0,0,,,,
1.65531E+12,560,addProductToCart,200,OK,Workers 1-258,text,TRUE,,3275,838,265,265,http://localhost/addToCart,560,0,1,,,,
1.65531E+12,731,addProductToCart,200,OK,Workers 1-266,text,TRUE,,3275,803,265,265,http://localhost/addToCart,731,0,1,,,,
1.65531E+12,598,addProductToCart,200,OK,Workers 1-239,text,TRUE,,3276,808,265,265,http://localhost/addToCart,598,0,0,,,,
1.65531E+12,680,addProductToCart,200,OK,Workers 1-226,text,TRUE,,3276,828,265,265,http://localhost/addToCart,680,0,1,,,,
1.65531E+12,158,logout,200,OK,Workers 1-141,text,TRUE,,2377,476,265,265,http://localhost/logout,158,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-141,text,TRUE,,461,0,265,265,null,0,0,0,,,,
1.65531E+12,600,addProductToCart,200,OK,Workers 1-245,text,TRUE,,3276,833,264,264,http://localhost/addToCart,600,0,0,,,,
1.65531E+12,161,Purchase Items,200,OK,Workers 1-131,text,TRUE,,3592,2047,264,264,http://localhost/purchaseCart,161,0,1,,,,
1.65531E+12,597,addProductToCart,200,OK,Workers 1-250,text,TRUE,,3274,818,264,264,http://localhost/addToCart,597,0,1,,,,
1.65531E+12,587,logout,200,OK,Workers 1-173,text,TRUE,,2376,449,264,264,http://localhost/logout,587,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-173,text,TRUE,,461,0,264,264,null,0,0,0,,,,
1.65531E+12,134,logout,200,OK,Workers 1-87,text,TRUE,,2378,449,263,263,http://localhost/logout,134,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-87,text,TRUE,,459,0,263,263,null,0,0,0,,,,
1.65531E+12,125,logout,200,OK,Workers 1-55,text,TRUE,,2378,461,262,262,http://localhost/logout,125,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-55,text,TRUE,,459,0,262,262,null,0,0,0,,,,
1.65531E+12,597,addProductToCart,200,OK,Workers 1-255,text,TRUE,,3275,813,261,261,http://localhost/addToCart,597,0,0,,,,
1.65531E+12,600,addProductToCart,200,OK,Workers 1-259,text,TRUE,,3276,798,261,261,http://localhost/addToCart,600,0,1,,,,
1.65531E+12,748,addProductToCart,200,OK,Workers 1-271,text,TRUE,,3274,843,261,261,http://localhost/addToCart,748,0,1,,,,
1.65531E+12,613,addProductToCart,200,OK,Workers 1-244,text,TRUE,,3276,808,261,261,http://localhost/addToCart,613,0,1,,,,
1.65531E+12,552,Purchase Items,200,OK,Workers 1-143,text,TRUE,,3592,1999,261,261,http://localhost/purchaseCart,552,0,1,,,,
1.65531E+12,560,Purchase Items,200,OK,Workers 1-288,text,TRUE,,3592,1951,261,261,http://localhost/purchaseCart,560,0,1,,,,
1.65531E+12,546,logout,200,OK,Workers 1-120,text,TRUE,,2377,464,261,261,http://localhost/logout,546,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-120,text,TRUE,,461,0,261,261,null,0,0,0,,,,
1.65531E+12,747,addProductToCart,200,OK,Workers 1-268,text,TRUE,,3276,843,260,260,http://localhost/addToCart,747,0,1,,,,
1.65531E+12,686,addProductToCart,200,OK,Workers 1-217,text,TRUE,,3275,848,260,260,http://localhost/addToCart,686,0,0,,,,
1.65531E+12,638,addProductToCart,200,OK,Workers 1-236,text,TRUE,,3275,833,260,260,http://localhost/addToCart,638,0,1,,,,
1.65531E+12,670,logout,200,OK,Workers 1-200,text,TRUE,,2378,458,260,260,http://localhost/logout,670,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-200,text,TRUE,,461,0,260,260,null,0,0,0,,,,
1.65531E+12,640,logout,200,OK,Workers 1-82,text,TRUE,,2376,461,259,259,http://localhost/logout,640,0,1,,,,
